"Outcome
Timeframe","Study results and
measurements","Comparator
no MDA","Intervention
Mass drug
administration
(MDA)","Certainty of the
evidence
(Quality of evidence)",Summary
,,,,,
"12-24 months -
Drug resistance
markers
(PfKelch13)
among all
samples","Relative risk 0.66
(CI 95% 0.4 — 1.11)
Based on data from
2,990 participants in 1
studies. (Randomized
controlled)","25
per 1000
Difference:","17
per 1000
8 fewer per 1000
( CI 95% 15 fewer
— 3 more )","Low
Due to serious risk
of bias, and
serious
imprecision 18","MDA may result in little to
no reduction in drug
resistance markers
(PfKelch13) among all
samples between 12-24
months"
"1. Inconsistency: no serious. Indirectness: no serious. Imprecision: very serious. Substantial variability in point
estimates including both appreciable risk and appreciable benefit.. Publication bias: no serious.
2, 4. Risk of Bias: serious. Some risk of bias in most/all included studies. Inconsistency: no serious. Indirectness: no
serious. Imprecision: no serious. Publication bias: no serious.
3. Risk of Bias: serious. Some risk of bias in most/all included studies. Inconsistency: serious. Completely non-overlapping
confidence intervals. Indirectness: no serious. Imprecision: no serious. Publication bias: no serious.
5. Risk of Bias: serious. Some risk of bias in most/all included studies. Inconsistency: very serious. I-squared 72%.
Indirectness: no serious. Imprecision: serious. Wide confidence intervals including both no effect and appreciable benefit/
risk. Publication bias: no serious.
6. Inconsistency: no serious. Indirectness: serious. Self-reported symptoms, serious indirectness. Imprecision: very
serious. Wide confidence intervals including both no effect and appreciable benefit/ risk. Publication bias: no serious.
7. Risk of Bias: serious. High risk of bias in all included studies. Inconsistency: no serious. Indirectness: serious. McLean
had contact tracing for neighbors in 50 km surrounding positive cases in the intervention but not control arm; this effect
measures the combined intervention.. Imprecision: very serious. Wide confidence intervals including both no effect and
appreciable benefit/ risk. Publication bias: no serious.
8, 9. Inconsistency: no serious. Indirectness: no serious. Imprecision: very serious. Wide confidence intervals including
both no effect and appreciable benefit/ risk. Publication bias: no serious.
10, 11. Inconsistency: no serious. Indirectness: no serious. Imprecision: serious. Wide confidence intervals including
both no effect and appreciable benefit/ risk. Publication bias: no serious.
12. Risk of Bias: very serious. Although an RCT, data on AEs, SAEs and drug resistance markers was only collected in the
MDA arm, thus there is no control. Inconsistency: no serious. Indirectness: no serious. Imprecision: no serious. Unable
to calculate effect measure as there is no comparison group. Publication bias: no serious.
13, 15, 17. Risk of Bias: serious. Some risk of bias in most/all included studies. Inconsistency: no serious. Indirectness:
no serious. Imprecision: very serious. Wide confidence intervals including both no effect and appreciable benefit/ risk; Small
event numbers, does not meet Optimal Information Size. Publication bias: no serious.
14, 16, 18. Risk of Bias: serious. Some risk of bias in most/all included studies. Inconsistency: no serious. Indirectness:
no serious. Imprecision: serious. Small event numbers, does not meet Optimal Information Size. Publication bias: no
serious.",,,,,
