Outcome Timeframe,Study results and measurements,Comparator no MDA,Intervention Mass drug administration (MDA),Certainty of the evidence (Quality of evidence),Summary
12-24 months - Drug resistance markers (PfKelch13) among all samples,"Relative risk 0.66 (CI 95% 0.4 -1.11) Based on data from 2,990 participants in 1 studies. (Randomized controlled)",25 per 1000 Difference:,17 per 1000 8 fewer per 1000 ( CI 95% 15 fewer -3more ),"Low Due to serious risk of bias, and serious imprecision 18",MDA may result in little to no reduction in drug resistance markers (PfKelch13) among all samples between 12-24 months
