Outcome Timeframe,Study results and measurements,Comparator No MDA,Intervention MDA,Certainty of the evidence (Quality of evidence),Summary
Drug resistance: PfKelch13 mutations among those who received MDA,Based on data from participants in 1 studies. (Randomized controlled),"269 patients with P. falciparum were identified at baseline, of which 221 completed at least one round of MDA and had parasites sequenced for PfKelch13 at baseline and one month post-MDA. At baseline, 10/221 were positive for PfKelch13 (4.5%) and one month post-MDA, there was one infection out of 14 (7%) remaining P. falciparum infections that showed the","269 patients with P. falciparum were identified at baseline, of which 221 completed at least one round of MDA and had parasites sequenced for PfKelch13 at baseline and one month post-MDA. At baseline, 10/221 were positive for PfKelch13 (4.5%) and one month post-MDA, there was one infection out of 14 (7%) remaining P. falciparum infections that showed the",Very low Due to serious risk of bias 37,
