Outcome Timeframe,Study results and measurements,Comparator No malaria vaccination,Intervention Malaria vaccination,Certainty of the evidence (Quality of evidence),Summary
"Protective efficacy (%) against clinical malaria; 4 doses RTS,S/AS01 vs control (age- based vaccination, low to high transmission) 1 Phase 3 randomized trial","36.3 (CI 95% 31.8 -40.5) Based on data from 5,950 participants in 1 studies. 2 (Randomized controlled) Follow up: month 0 to study end (median 48 months).",Difference:,"1,774 fewer per 1000 ( CI 95% 1,387 fewer -2,186 fewer )",High,"RTS,S/AS01 vaccination reduces clinical malaria episodes"
